ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
yeast,autoweka,4020,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4080,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4140,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4200,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4260,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4320,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4380,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4440,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4500,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4560,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4620,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4680,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4741,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4800,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4860,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4920,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,4980,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5040,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5100,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5161,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5221,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5280,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5340,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5400,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5460,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5520,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5580,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5641,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5700,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5760,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5821,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
yeast,autoweka,5880,36.174385,weka.classifiers.trees.RandomForest,-I 79 -K 0 -depth 0
