ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
car,eps-greedy2,675,600,10,60,0.8264462947845459,weka.classifiers.trees.J48,-O -B -J -S -M 1
car,eps-greedy2,211,130,13,10,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,224,143,13,11,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,237,156,13,12,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,250,169,13,13,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,263,182,13,14,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,276,195,13,15,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,290,208,13,16,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,303,221,13,17,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,316,234,13,18,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,329,247,13,19,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,342,260,13,20,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,355,273,13,21,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,368,286,13,22,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,381,299,13,23,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,394,312,13,24,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
car,eps-greedy2,408,325,13,25,1.6528925895690918,weka.classifiers.functions.SMO,-C 1.4284595019779338 -N 0 -K "weka.classifiers.functions.supportVector.PolyKernel -E 3.532348683051334 -L"
