ExpName, AlgoName, AllTime, BandTime, IterTime, IterNum, ErrorEstimate, BestAlgo, BestParams
gcredits,eps-greedy4,488,403,13,31,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,501,416,13,32,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,514,429,13,33,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,527,442,13,34,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,540,455,13,35,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,554,468,13,36,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,567,481,13,37,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,580,494,13,38,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,593,507,13,39,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,606,520,13,40,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,619,533,13,41,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,633,546,13,42,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,646,559,13,43,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,659,572,13,44,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,672,585,13,45,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,685,598,13,46,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,699,611,13,47,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,712,624,13,48,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,725,637,13,49,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
gcredits,eps-greedy4,738,650,13,50,22.85714340209961,weka.classifiers.lazy.IBk,-K 2 -X -I
