ExpName, AlgoName, Timeout, ErrorEstimate, BestAlgo, BestParams
semeion,autoweka,7081,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7142,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7201,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7261,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7320,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7381,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7441,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7501,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7561,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7621,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7682,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7741,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7801,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7861,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7921,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,7981,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8041,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8101,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8160,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8220,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8280,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8340,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8401,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8460,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8520,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8581,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8641,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8700,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8761,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8821,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8880,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,8940,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9000,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9061,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9121,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9181,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9242,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9301,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9361,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9421,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9480,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9540,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9601,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9661,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9721,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9781,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9841,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9901,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,9960,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10020,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10080,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10141,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10200,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10261,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10321,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10380,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10440,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10500,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10560,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10621,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10680,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10740,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10800,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10861,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10921,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,10980,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,11041,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,11100,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,11160,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,11221,7.692131,weka.classifiers.functions.Logistic,-R 6.070976135715333E-4
semeion,autoweka,11281,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11340,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11400,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11461,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11521,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11581,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11641,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11701,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11763,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11821,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11882,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,11941,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12001,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12060,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12121,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12181,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12240,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12300,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12361,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12421,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12481,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12541,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12600,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12660,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12720,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12780,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12840,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12901,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,12961,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,13021,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,13080,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,13141,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
semeion,autoweka,13200,5.90182,weka.classifiers.functions.MultilayerPerceptron,-L 0.481657953796926 -M 0.16383613362802607 -H a -S 1
